"Ayat_id","mm_Translation","multi_ayats"
11,"ထို့ပြင် မူဆာ၏ မိခင်သည် မူဆာ့အစ်မအား “သူ့နောက်သို့ လိုက်၍ သီတင်း စုံစမ်းလော့” ဟု ဆိုရာ၊ သူသည် သူတို့ မရိပ်မိအောင် ခပ်လှမ်းလှမ်းမှ စောင့်ကြည့်ခဲ့၏။",""
12,"စင်စစ် ငါသည် မူလကပင် သူ့အား နို့ထိန်းတို့၏ (နို့ကို) မစို့ရန် စီမံပြီးဖြစ်၏။ သို့ဖြစ်ရာ သူ့ (အစ်မ) က “ကျွန်ုပ် သင်တို့အား ဤ (ကလေး) ကို ပြုစု စောင့်ရှောက် မည့်အပြင် ကလေး၏ ကောင်းကျိုး ကိုလည်း ရှေးရှုကြမည့် အိမ်ထောင်စုကို ညွှန်ပြ ရမည်လော” ဟုဆို၏။",""
13,"သို့ဖြင့် ငါသည် မူဆာအား သူ့မိခင်ထံသို့ မိခင်၏ မျက်စိ အေးမြ ကြည်လင် စေရန်၊ ပူပင်သောက မဖြစ်စေရန်နှင့် အလ္လာဟ်၏ ကတိသည် မှန်ကန်ကြောင်း သိစေရန် ပြန်လည် ပို့ဆောင်ပေးခဲ့၏။ သို့ရာတွင် သူတို့ အနက် အများစုမှာ သိနားလည် ကြသည် မဟုတ်ပေ။",""
14,"ထို့နောက် သူသည် ရင့်သန်သော အရွယ်သို့ ရောက်၍၊ အဖက်ဖက်မှ ပြည့်စုံ လာသောအခါ၊ ငါသည် သူ့အား (အရေးကိစ္စများ အပေါ်) ဆုံးဖြတ် နိုင်စွမ်းနှင့် အသိပညာ တို့ကို ချီးမြှင့်ခဲ့၏။ စင်စစ် ငါသည် ဘဝကို ဟန်ချက်ညီစွာ တည်ဆောက်သော သူတို့အား ဤသို့ပင် အစားပေး၏။",""
15,"(တစ်နေ့သောအခါ) မူဆာသည် မြို့တွင်းသို့ မြို့သူမြို့သားတို့ အမှုမဲ့ အမှတ်မဲ့ ဖြစ်နေခိုက် ဝင်ရောက်ခဲ့၏။ ထိုအခါ မြို့တွင်း၌ လူနှစ်ယောက် ခိုက်ရန် ဖြစ်ပွား နေသည်ကို တွေ့ခဲ့ရ၏။ တစ်ဦးမှာ သူ့အုပ်စုမှ ဖြစ်၍၊ နောက်တစ်ဦးမှာ သူ့အတိုက်အခံ ဘက်မှဖြစ်၏။ သူ့အုပ်စုမှ ဖြစ်သော သူသည် အတိုက်အခံ ဘက်မှဖြစ်သော သူအား ဆန့်ကျင်ရန် သူ့ထံ အော်ဟစ်၍ အကူအညီ တောင်းခံ၏။ သို့ဖြစ်ရာ မူဆာ သည် သူ့အား လက်သီးဖြင့် ထိုး၍ ထို (ရန်ပွဲ) ကို အဆုံးသတ် လိုက်၏။ 1369 မူဆာက “ဤသည် ရှိုက် သာန် (အဖျက်သမား) ၏ လုပ်ရပ် ဖြစ်သည်။ ၎င်းသည် အထင်အရှား လွဲမှားသော အတိုက်အခံပင် ဖြစ်သည်” ဟုဆို၏။",""
16,"မူဆာက “အို-ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ် အားဖြင့် ဖွံ့ဖြိုး စေသောအရှင်၊ ကျွန်ုပ်သည် မိမိကိုယ်ကို အမှန်ပင် ကျူးလွန် မိပါပြီ။ သို့ဖြစ်ရာ အရှင်သည် (ဖှိရ်အောင်န်၏ အန္တရာယ်ပေးမှုမှ) ကာကွယ် စောင့်ရှောက် တော်မူပါ” ဟု လျှောက်ထားရာ၊ အရှင်က ကာကွယ် စောင့်ရှောက် ခဲ့၏။ ဧကန်စင်စစ် အရှင် သည် လွန်စွာ ကာကွယ်ပေးသော၊ လုံခြုံမှု ပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှုကို စီမံသော အရှင်ပင် ဖြစ်၏။",""
17,"မူဆာက “အို-ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၊ အရှင်သည် ကျွန်ုပ်အား ကျေးဇူး ပြုခဲ့ သောကြောင့် ကျွန်ုပ်သည် မည်သည့် အခါမျှ အပြစ်သားတို့အား ကျောထောက် နောက်ခံ ပြုမည် မဟုတ်ပါ” ဟု လျှောက်ထား ခဲ့၏။",""
18,"တစ်ဖန် မူဆာသည် နံနက်အချိန်တွင် စိုးရိမ်စွာ သတိထား၍ မြို့တွင်းသို့ ဝင်ရောက်ခဲ့ရာ၊ ယမန်နေ့က အကူအညီ တောင်းခဲ့သော သူသည် (ယနေ့လည်း) ဟစ်ခေါ် နေသည်ကို ရုတ်တရက် တွေ့လိုက်ရ၏။ မူဆာက သူ့အား “သင်သည် အထင်အရှား လွဲမှား နေသူတစ်ဦး အမှန်ပင် ဖြစ်သည်” ဟု ဆို၏။",""
19,"ထို့နောက် မူဆာသည် မိမိတို့နှစ်ဦး၏ အတိုက်အခံ အားဖမ်းဆီး ချုပ်နှောင်ရန် ပြင်သော အခါ၊ သူက “အို-မူဆာ၊ သင်သည် မနေ့က ပုဂ္ဂိုလ် တစ်ဦးကို တိုက်ခိုက် သကဲ့သို့ ကျွန်ုပ်အားလည်း တိုက်ခိုက် လိုပါသလော။ သင်သည် စေ့စပ် ဖြန်ဖြေသူ မဟုတ်ဘဲ၊ တိုင်းပြည်တွင် နိုင်လိုမင်းထက် ပြုလိုသူသာ ဖြစ်သည်” ဟုဆို၏။",""
20,"ထိုစဉ် မြို့စွန်မှ လူတစ်ယောက် ပြေးလာ၍၊ “အို-မူဆာ၊ မှူးမတ် တို့သည် သင့်အား တိုက်ခိုက်ရန် ဆွေးနွေး တိုင်ပင် နေကြ၏။ သို့ပါ၍ သင်ထွက်သွား ပါလေ။ ကျွန်ုပ်သည် သင်၏ ကောင်းကျိုးကို လိုလာသူ တစ်ဦးဖြစ်သည်” ဟုဆို၏။",""
21,"ထိုအခါ မူဆာသည် ကြောက်ရွံ့ စိုးရိမ်လျက် သတိကြီးစွာ ထား၍ ထိုနေရာမှ ထွက်ခွာသွား၏။ သူက “အို-ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်၊ ကျွန်ုပ်အား မတရားသော လူမျိုးတို့၏ ကျူးကျော်မှု မှ လွတ်ကင်း စေတော်မူပါ” ဟု လျှောက်ထား ခဲ့၏။",""
22,"ထို့နောက် မူဆာသည် မဒ်ယံ (န်) မြို့သို့* ဦးတည်လျက် “ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်သည် ကျွန်ုပ်အား ဖြောင့်မတ်သော လမ်းစဉ်သို့ ညွှန်ပြမည်ဟု မျှော်လင့်ကြောင်း” ပြောဆိုခဲ့၏။@* [7:85]",""
23,"ထို့နောက် မဒ်ယံ (န်) မြို့၏ ရေ (တိုက်ကျွေးသော နေရာ) တစ်ခုသို့ ရောက်လေသော်၊ ရေတွင်း၏ အနီး၌ (မိမိတို့၏ တိရစ္ဆာန်များကို) ရေတိုက် နေသော လူတစ်စုအား တွေ့ရှိ၏။ ထို့ပြင် သူတို့၏ အခြား တစ်ဖက်တွင် (မိမိတို့၏ တိရစ္ဆာန် များကို ရေသောက်ခြင်းမှ) တားဆီးလျက် ရှိကြသော အမျိုးသမီး နှစ်ဦးကို တွေ့ရ၏။ မူဆာက “သင်တို့နှစ်ဦး၏ အဖြစ်သည် မည်သို့နည်း” ဟုမေးမြန်း ခဲ့၏။ သူတို့က “ဤသိုးထိန်း တို့သည် (သူတို့၏ တိရစ္ဆာန် များကို) ဖယ်ထုတ် သွားခြင်း မပြုသရွေ့ ကျွန်ုပ်တို့ ရေတိုက် ကျွေးခြင်း မပြုနိုင်ကြပါ။ စင်စစ် ကျွန်ုပ်တို့၏ ဖခင် မှာလည်း အိုမင်း ကြီးရင့်လှသူ ဖြစ်သည်” ဟုပြောပြ ကြ၏။ 1370",""
24,"သို့ဖြစ်ရာ မူဆာသည် သူတို့ နှစ်ဦးအား ငဲ့ညှာ၍၊ (တိရစ္ဆာန် များကို) ရေတိုက်ပေးပြီး၊ အရိပ်ရှိရာသို့ လှည့်ထွက်ခဲ့၏။ ထို့နောက် “အို-ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုး စေသောအရှင်၊ ကျွန်ုပ်သည် အရှင်က ချမှတ် ပေးအပ်သော မည်သည့် ကောင်းကျိုးကို မဆို လိုလား တောင့်တ နေရသူ ဖြစ်ပါသည်” ဟု လျှောက်ထားခဲ့၏။",""
25,"ထို့နောက် အမျိုးသမီး နှစ်ဦးအနက် တစ်ဦးသည် မူဆာ့ထံ ဣန္ဒြေရှိစွာ လျှောက်လာပြီး၊ “သင်သည် ကျွန်ုပ် တို့အား ထောက်ညှာ၍၊ ရေတိုက် ခဲ့သောကြောင့် ကျွန်ုပ်၏ ဖခင်က တုံ့ပြန် ပေးဆပ်ရန် သင့်အား ဖိတ်ခေါ် နေပါသည်” ဟု ပြောဆို၏။ ထို့နောက် မူဆာသည် သူ့ထံ ရောက်လာ၍၊ ဖြစ်ကြောင်း ကုန်စင်ကို ပြောပြ၏။ သူက “သင် မစိုးရိမ်ပါနှင့်။ သင်သည် ကျူးကျော် မိုက်မဲသော လူမျိုးမှ လွတ်မြောက် ခဲ့ပြီ” ဟု (နှစ်သိမ့်) ‌ပြောဆိုခဲ့၏။",""
26,"အမျိုးသမီး နှစ်ဦးအနက် တစ်ဦးက “အို-ဖခင်၊ သူ့အား လုပ်သား အဖြစ် ခန့်အပ်ပါ။ ဧကန်စင်စစ် ဖခင် ခန့်အပ်မည့် လုပ်သား တို့တွင် ခွန်အားနှင့် ပြည့်စုံ၍၊ ယုံကြည် စိတ်ချ ရသော သူသည် အကောင်းဆုံး ဖြစ်သည်” ဟုဆို၏။",""
27,"အဖိုးအိုက “သင် ကျွန်ုပ်ထံတွင် ရှစ်နှစ်တိုင်အောင် အလုပ်လုပ်မည့် စည်းကမ်းချက်ကို လက်ခံပါက ကျွန်ုပ်၏ သမီး နှစ်ယောက် အနက် တစ်ယောက်ကို သင်နှင့် ထိမ်းမြား၍ ပေးရန် ကျွန်ုပ် ရည်ရွယ် ထားသည်။ သင်သည် ဆယ်နှစ်ထိ ဖြည့်ဆည်း ပေးသည် ရှိသော် သင့်သဘော သာဖြစ်၏။ ကျွန်ုပ် သင့် အပေါ်၌ ကျပ်တည်း မှုကို မလိုလားပါ။ အလ္လာဟ်၏ စံချိန်နှင့် ညီညွတ်လျှင် သင် ကျွန်ုပ်အား သူမွန် သူမြတ် တစ်ဦး ဖြစ်ကြောင်း တွေ့ရှိ ပါလိမ့်မည်” ဟုဆို၏။",""
28,"မူဆာက “ဤ (စည်းကမ်းချက်) သည် ကျွန်ုပ်နှင့် သင့်အကြား အတည်ဖြစ်ပြီ။ ကျွန်ုပ်သည် ကန့်သတ် ပြီးသော ကာလနှစ်ခု အနက် မည်သည့်ကာလ ကိုမဆို ဖြည့်ဆည်း ဆောင်ရွက် ခဲ့ပါလျှင်၊ ကျွန်ုပ် အပေါ် အနိုင်အထက် ပြုရန် အကြောင်း မရှိတော့ပါ။ စင်စစ် အလ္လာဟ်သည် ကျွန်ုပ်တို့၏ ပြောဆိုမှုနှင့် စပ်လျဉ်း၍ စောင့်ကြပ်သော အရှင်ဖြစ်သည်” ဟု တုံ့ပြန် ပြောဆို၏။",""
29,"ထို့နောက် မူဆာသည် သတ်မှတ် ကာလကို ပြီးစီးအောင် ဆောင်ရွက်ခဲ့၍၊ မိမိ၏ အိမ်သူအိမ်သား တို့နှင့်အတူ ခရီးထွက်ခဲ့ရာ၊ တူရ် (တောင်) ၏ (လက်ယာ) ဘက်တွင်* မီး တစ်ခုကို တွေ့မြင်ရ၏။ သူကသူ၏ အိမ်သူအိမ်သား တို့အား “သင်တို့ စောင့်ဆိုင်း ကြလော့။ ကျွန်ုပ်သည် မီးကို တွေ့မြင်၏။ ထိုမီး ရှိရာမှ သင်တို့ထံ သတင်း တစ်စုံတစ်ရာ ကိုဖြစ်စေ၊ သို့မဟုတ် သင်တို့ မီးလှုံ နိုင်ကြရန် မီးကျီးမီးခဲ တစ်ခု ကိုဖြစ်‌စေ သင်တို့ထံ ယူဆောင် လာနိုင်မည်” ဟု ဆို၏။@* [2:63] အောက်ခြေ (၁၂၅) #[ဤအကြောင်းနှင့် ပတ်သက်၍၊ [20:10] အောက်ခြေ (၁၁၈၅)၊ [27:7] အောက်ခြေ (၁၃၄၆)၊ [27:8] အောက်ခြေ (၁၃၄၇) တို့နှင့် တွဲဖက် လေ့လာပါရန်]#[ဆက်စပ်အာယဟ်များ [19:52] [20:10] [27:7]]",""
30,"ထို့နောက် ထိုနေရာသို့ ရောက်ခဲ့ရာ၊ လက်ယာဖက် ဖြစ်သော* တောင်ကြား၏ အစွန်းမှ 1371 ဖွံ့ဖြိုးတိုး တက်မှုနှင့် ပြည့်စုံသော နေရာ၌ သစ်ပင်မှ 1372 အသံပြုသည်ကို ကြားရ၏။ အို-မူဆာ၊ ငါသည် ဧကန်ပင် စကြဝဠာနှင့် သက်ရှိ လောက တို့အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်၊ အလ္လာဟ်ပင် ဖြစ်၏။",""
31,"သင်သည် မိမိဘဝ၏ အားထားမှီခိုရာ (လမ်းညွှန်) ကို ချပြလော့။* သို့ဖြစ်ရာ သူသည် ၎င်းကို မြွေကဲ့သို့ (ရှေ့သို့ တက်လှမ်းလျက်) လှုပ်ရှား နေသည်ကို** တွေ့မြင် သောအခါ၊ နောက်သို့ ပြန်မကြည့်ဘဲ၊ လှည့်ထွက် ခဲ့သည်။ အို-မူဆာ၊ ပြန်လှည့်၍ လာပါလေ။ မစိုးရိမ်ပါနှင့်။ ဧကန်စင်စစ် သင်သည် ဘေးရန် ကင်း၍၊ လုံခြုံသူ တို့မှ ဖြစ်သည်။@* [(عَصًا) ‘အဆွော်’ နှင့်ပတ်သက်၍၊ [2:60] အောက်ခြေ (၁၂၁)၊ [7:107] အောက်ခြေ (၇၀၉)၊ [7:117] အောက်ခြေ (၇၁၄)၊ [20:18] အောက်ခြေ (၁၁၉၂) စသည်တို့နှင့် တွဲဖက် လေ့လာပါရန်]#**[(كَأَنَّهَا جَآنٌّ) ‘ကအန္နဟာ ဂျားန်’ “မြွေကဲ့သို့” နှင့်ပတ်သက်၍၊ [7:107] အောက်ခြေ (၇၁၁)၊ [20:20] အောက်ခြေ (၁၁၉၃)၊ [27:10] အောက်ခြေ (၁၃၄၈) စသည်တို့တွင် လေ့လာပါရန်][ဆက်စပ်အာယဟ်များ [7:107-108] [20:17-24] [26:32-33] [27:10-12]]",""
32,"သင်သည် မိမိစွမ်းရည်ကို* မိမိနှလုံးရည်နှင့် ပူးပေါင်းလော့။ ထိုစွမ်းရည်သည် တစ်စုံတစ်ရာ ပြစ်ချက် မရှိဘဲ၊ အောင်နိုင်မှု နှင့်အတူ ထွက်ပေါ်လာအံ့။ ထို့ပြင် သင်သည် စိုးရိမ်မှု မရှိစေရန် မိမိ၏ စွမ်းရည်ကို မိမိလက်ရုံးနှင့် ပေါင်းစည်းလော့။ ဤသည် သင့်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသောအရှင့် ထံမှ ဖှိရ်အောင်န်နှင့် သူ့မှူးမတ် တို့ထံ ပို့ဆောင်သည့် ခိုင်လုံသော သက်သေ အထောက်အထား နှစ်ရပ် ပင်ဖြစ်၏။** ဧကန်စင်စစ် သူတို့သည် စည်းမျဉ်း ချိုးဖောက် သူများသာ ဖြစ်ကြ၏။@* [(يَدٌ) ‘ယဒ်’ “စွမ်းရည်” အသုံးအနှုန်း အတွက်၊ [7:108] အောက်ခြေ (၇၁၂)၊ [20:22] အောက်ခြေ (၁၁၉၅)၊ [27:12] အောက်ခြေ (၁၃၄၉) စသည်တို့ကို တွဲဖက် လေ့လာပါရန်]#** [(بُرْهَانٌ) ‘ဗုရ်ဟားန်’ “ခိုင်လုံသော သက်သေ အထောက်အထား” နှင့်ပတ်သက်၍၊ [20:22] အောက်ခြေ (၁၁၉၆) တွင် လေ့လာပါရန်]",""
33,"မူဆာက “အို-ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်၊ ကျွန်ုပ်သည် သူတို့အနက်မှ လူတစ်ယောက်ကို အမှန်ပင် တိုက်ခိုက် ခဲ့ပါသည်။* သို့ဖြစ်ရာ သူတို့ ကျွန်ုပ်အား (တုံ့ပြန်) တိုက်ခိုက် လာကြမည်ကို စိုးရိမ်ပါသည်။” -@* [28:6] အောက်ခြေ (၁၃၆၈)",""
34,"“စင်စစ် ကျွန်ုပ်၏ နောင်တော် ဟာရူးန်သည် စကား ပြောဆိုရာ၌ ကျွန်ုပ်ထက် အာစလျှာစ ပို၍ ရှိပါသည်။* သို့ဖြစ်ရာ သူ့အား ကျွန်ုပ်နှင့်အတူ အကူအညီ ဖြစ်စေရန်နှင့် ကျွန်ုပ်အား ထောက်ခံ အားပေးရန် ထည့်ပေး တော်မူပါ။ ဧကန်အမှန် သူတို့သည် ကျွန်ုပ်အား မဟုတ်မမှန် ဟူ၍ စွပ်စွဲ ကြမည်ကို စိုးရိမ် ပါသည်” ဟု လျှောက်ထား၏။@* [20:27] အောက်ခြေ (၁၁၉၈)",""
35,"အရှင်က “ငါသည် သင့်နောင်တော် အားဖြင့် သင်၏ လက်ရုံးကို အင်အား ဖြည့်တင်း၍ ပေးမည်။ ၎င်းပြင် သင်တို့ နှစ်ဦးအား မထိပါး နိုင်ရန် ငါ၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) နှင့်အညီ သင် တို့နှစ်ဦးအဖို့ အောင်နိုင်မှုကို စီမံပေးမည်။ သင်တို့နှင့် သင်တို့၏ နောက်လိုက် များသည်သာ လွှမ်းမိုး ကြပေမည်” ဟုမိန့်၏။",""
36,"ထို့နောက် မူဆာသည် ငါ၏ ထင်ရှား ပြတ်သားသော အာယားသ် (သက်သေပြ လမ်းညွှန်များ) နှင့်တကွ သူတို့ထံ ရောက်ရှိ သွားသောအခါ၊ သူတို့က “ဤသည် လုပ်ကြံ ဖန်တီး ထားသော လှည့်စားမှု မှအပအခြား မဟုတ်ပြီ။ ကျွန်ုပ် တို့သည် ဤ (သက်သေပြ လမ်းညွှန်) နှင့်ပတ်သက်၍ ရှေးကျသော မိမိတို့၏ ဘိုးဘေးတို့ ထံမှ ကြားဖူး ကြသည် မဟုတ်” ဟု တုံ့ပြန် ပြောဆိုကြ၏။",""
37,"မူဆာက “ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်က မည်သူသည် အရှင့်ပြဋ္ဌာန်း ချက်ဖြစ်သော လူ့ဘဝ လမ်းညွှန်မှု နှင့်အတူ လာရောက် ခဲ့သည်ကို လည်းကောင်း၊ ကောင်းသော အကျိုးဆက်သည် မည်သူအဖို့ ဖြစ်သည်ကို လည်းကောင်း သိမှု ဥပဒေသဖြင့် လွှမ်းခြုံ သိရှိ၏။ ဧကန် စင်စစ် ကျူးကျော် မိုက်မဲသော သူတို့သည် အောင်မြင် ကြသည်မဟုတ်” ဟုဆို၏။",""
38,"၎င်းပြင် ဖှိရ်အောင်န်က “အို-မှူးကြီးမတ်ရာတို့၊ ကျွန်ုပ်သည် သင်တို့အဖို့ မိမိမှလွဲ၍ အခြားအားထား ခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သူ ရှိသည်ဟု မသိခဲ့ပါ။ အို-ဟာမာန်၊* သင်သည် ကျွန်ုပ်အဖို့ ရွှံ့စေးကို မီးဖုတ်လော့။ ပြီးလျှင် မြင့်စွင့်သော အဆောက်အအုံကို တည်ဆောက်လော့။ သို့ဖြင့် ကျွန်ုပ်သည် မူဆာ၏ အားထား ခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သော အရှင်နှင့် ပတ်သက်၍ သတင်းရယူ နိုင်ပေမည်။ 1373 စင်စစ် ကျွန်ုပ်သည် မူဆာအား လူလိမ်တစ်ဦး ဖြစ်သည် ဟုသာ ယူဆသည်” ဟု ပြောဆို၏။@* [28:6] အောက်ခြေ (၁၃၆၈)",""
39,"စင်စစ် ဖှိရ်အောင်န်နှင့် သူ့စစ်သည် တပ်သားတို့သည် ခိုင်လုံသော အကြောင်းပြချက် မရှိပါဘဲလျက် တိုင်းပြည်တွင် မောက်မာ လျက်ရှိကြ၏။ သူတို့သည် ငါ (ပြဋ္ဌာန်းသော တုံ့ပြန်ရလဒ်) ဆီသို့ ဦးလှည့် ကြရမည် မဟုတ်ဟု ထင်မြင်ယူဆ ခဲ့ကြ၏။",""
